@T,table,
Created,2019-01-02 08:07,
Author,HortonMachine library,
@H,timestamp,value_3
ID,,3
Type,Date,Double
Format,yyyy-MM-dd HH:mm,
,2010-01-01 00:00,0.3818351374
,2010-01-01 01:00,0.6157457048
,2010-01-01 02:00,-0.4917576625
,2010-01-01 03:00,-1.9921370229
,2010-01-01 04:00,-1.3745283745
,2010-01-01 05:00,-1.6467898204
,2010-01-01 06:00,-2.3105153405
,2010-01-01 07:00,-2.4403021521
,2010-01-01 08:00,-2.0780454663
,2010-01-01 09:00,-0.9893225845
,2010-01-01 10:00,0.3674496637
,2010-01-01 11:00,1.951925112
,2010-01-01 12:00,2.5730831023
,2010-01-01 13:00,2.2392395574
,2010-01-01 14:00,2.5710344848
,2010-01-01 15:00,1.6941519841
,2010-01-01 16:00,0.7702977339
,2010-01-01 17:00,-0.2500534044
,2010-01-01 18:00,-0.7649577107
,2010-01-01 19:00,-0.8812900226
,2010-01-01 20:00,-0.868737996
,2010-01-01 21:00,-1.5013137299
,2010-01-01 22:00,-1.3673954943
,2010-01-01 23:00,-1.4059216866
,2010-01-02 00:00,-1.2422830049
,2010-01-02 01:00,-0.8000159625
,2010-01-02 02:00,-0.2851808176
,2010-01-02 03:00,-0.5556376264
,2010-01-02 04:00,-1.2190922409
,2010-01-02 05:00,-1.986430649
,2010-01-02 06:00,-2.1353143757
,2010-01-02 07:00,-2.7569731865
,2010-01-02 08:00,-3.3650206744
,2010-01-02 09:00,-3.7227592393
,2010-01-02 10:00,-3.13969738
,2010-01-02 11:00,-1.2371748374
,2010-01-02 12:00,-0.1826079015
,2010-01-02 13:00,-0.9357671706
,2010-01-02 14:00,-1.9998361051
,2010-01-02 15:00,-2.9818186608
,2010-01-02 16:00,-3.7286838279
,2010-01-02 17:00,-4.4222158409
,2010-01-02 18:00,-5.1194972248
,2010-01-02 19:00,-5.5345505436
,2010-01-02 20:00,-6.271759326
,2010-01-02 21:00,-8.3252591592
,2010-01-02 22:00,-9.2537667793
,2010-01-02 23:00,-9.8268961112
,2010-01-03 00:00,-9.8773259686
,2010-01-03 01:00,-10.5748179887
,2010-01-03 02:00,-10.8238336721
,2010-01-03 03:00,-11.1526295991
,2010-01-03 04:00,-11.1747093038
,2010-01-03 05:00,-11.9549173897
,2010-01-03 06:00,-12.144427338
,2010-01-03 07:00,-12.2694343774
,2010-01-03 08:00,-11.8001512628
,2010-01-03 09:00,-11.3785445772
,2010-01-03 10:00,-11.0949402254
,2010-01-03 11:00,-10.0748168479
,2010-01-03 12:00,-8.4154050977
,2010-01-03 13:00,-8.2168704384
,2010-01-03 14:00,-8.619461552
,2010-01-03 15:00,-9.0783753978
,2010-01-03 16:00,-9.2114213894
,2010-01-03 17:00,-9.9762263415
,2010-01-03 18:00,-10.580876642
,2010-01-03 19:00,-10.8396984475
,2010-01-03 20:00,-10.9218581296
,2010-01-03 21:00,-11.4553621684
,2010-01-03 22:00,-11.680685782
,2010-01-03 23:00,-11.5030689107
,2010-01-04 00:00,-11.3033560898
,2010-01-04 01:00,-11.8240728944
,2010-01-04 02:00,-12.2396408555
,2010-01-04 03:00,-11.9114676082
,2010-01-04 04:00,-11.6338487534
,2010-01-04 05:00,-11.9029919722
,2010-01-04 06:00,-11.2399268427
