@T,table,
Created,2019-01-02 08:07,
Author,HortonMachine library,
@H,timestamp,value_4
ID,,4
Type,Date,Double
Format,yyyy-MM-dd HH:mm,
,2010-01-01 00:00,0.6652364893
,2010-01-01 01:00,0.3704732911
,2010-01-01 02:00,-0.2813666266
,2010-01-01 03:00,-0.4502918612
,2010-01-01 04:00,-0.5887887032
,2010-01-01 05:00,-0.7329840286
,2010-01-01 06:00,-0.9345771857
,2010-01-01 07:00,-1.1338059088
,2010-01-01 08:00,-0.8243215685
,2010-01-01 09:00,-0.0421369198
,2010-01-01 10:00,1.3379058161
,2010-01-01 11:00,1.9706595842
,2010-01-01 12:00,4.3739886589
,2010-01-01 13:00,4.1501048262
,2010-01-01 14:00,3.2277887674
,2010-01-01 15:00,3.3418000302
,2010-01-01 16:00,2.1854480796
,2010-01-01 17:00,1.1833656336
,2010-01-01 18:00,0.7507769336
,2010-01-01 19:00,0.5206611711
,2010-01-01 20:00,0.1795243231
,2010-01-01 21:00,-0.1981026136
,2010-01-01 22:00,-0.2585691764
,2010-01-01 23:00,-0.0021697144
,2010-01-02 00:00,0.0780595834
,2010-01-02 01:00,0.2909111211
,2010-01-02 02:00,0.0645177605
,2010-01-02 03:00,0.183064143
,2010-01-02 04:00,0.0185737906
,2010-01-02 05:00,-0.3524036611
,2010-01-02 06:00,-0.7252405316
,2010-01-02 07:00,-0.9190369584
,2010-01-02 08:00,-1.3086375204
,2010-01-02 09:00,-1.2162881582
,2010-01-02 10:00,-0.382936843
,2010-01-02 11:00,2.3464831419
,2010-01-02 12:00,2.5050003893
,2010-01-02 13:00,1.8557867197
,2010-01-02 14:00,0.9485557328
,2010-01-02 15:00,0.023412793
,2010-01-02 16:00,-0.9007403562
,2010-01-02 17:00,-1.0109867015
,2010-01-02 18:00,-1.9888684139
,2010-01-02 19:00,-3.161282348
,2010-01-02 20:00,-3.8266176032
,2010-01-02 21:00,-5.2330721314
,2010-01-02 22:00,-5.907081817
,2010-01-02 23:00,-6.5293303682
,2010-01-03 00:00,-6.9665163336
,2010-01-03 01:00,-7.389809827
,2010-01-03 02:00,-7.9319221893
,2010-01-03 03:00,-8.2544908402
,2010-01-03 04:00,-8.4889672404
,2010-01-03 05:00,-9.0462051867
,2010-01-03 06:00,-9.1565846672
,2010-01-03 07:00,-9.4524832918
,2010-01-03 08:00,-9.2952053961
,2010-01-03 09:00,-9.0532276874
,2010-01-03 10:00,-8.4779052423
,2010-01-03 11:00,-3.381969449
,2010-01-03 12:00,-1.9865702446
,2010-01-03 13:00,-1.7124065947
,2010-01-03 14:00,-3.126178738
,2010-01-03 15:00,-4.2340113822
,2010-01-03 16:00,-6.1301846248
,2010-01-03 17:00,-6.902784563
,2010-01-03 18:00,-7.5677248182
,2010-01-03 19:00,-7.8918482637
,2010-01-03 20:00,-8.386357424
,2010-01-03 21:00,-8.8151837404
,2010-01-03 22:00,-9.2076469952
,2010-01-03 23:00,-9.4132198874
,2010-01-04 00:00,-9.5185031674
,2010-01-04 01:00,-9.838654448
,2010-01-04 02:00,-10.2908037801
,2010-01-04 03:00,-10.5457786947
,2010-01-04 04:00,-10.4018957464
,2010-01-04 05:00,-10.6117371354
,2010-01-04 06:00,-9.8691528905
,2010-01-04 07:00,-9.0832511686
